movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Jefferson in Paris ,0.023399015,0.369491525,0.005782609,0.000217391,0.000660938,0.003252886,0.00143334,0.000679122,0.023255814,0.005139356,0.001146067,0.78125,0.000109489,0.532467532,0.045209177,0.000363897
Woman on Top ,0.087438424,0.210169492,0.001130435,0.018130435,0.0015625,0.00659862,0.005054567,0.004091484,0,0.016801739,0.000654888,0.833333333,0.006605839,0.480519481,0.078947368,0.002461318
Twister ,0.139162562,0.281355932,0.004391304,0.036869565,0.034375,0.317799364,0.08524766,0.039954015,0,0.077881004,0.007531397,0.791666667,0.006905109,0.61038961,0.078947368,0
The Railway Man ,0.227832512,0.291525424,0.00026087,0.009217391,0.0390625,0.005831542,0.016497619,0.060090144,0.046511628,0.023324768,0.00147352,0.96875,0.102189781,0.714285714,0.078947368,0.051575931
Dracula 2000 ,0.149014778,0.233898305,0.003086957,0.043478261,0.028125,0.043392463,0.016199352,0.03554581,0,0.071950978,0.002292152,0.833333333,0.00729927,0.428571429,0.078947368,0
The Wiz ,0.03817734,0.298305085,0,0.009869565,0.001153125,0.017093676,0.006444706,0.00222009,0,0.029452461,0.001964699,0.604166667,0.002153285,0.467532468,0.045209177,0
Wish I Was Here ,0.18226601,0.257627119,0,0.016478261,0.0265625,0.004718268,0.017361056,0.028850517,0.093023256,0.018185412,0.000491161,0.979166667,0.00729927,0.662337662,0.078947368,0
Phat Girlz ,0.044334975,0.233898305,0.000782609,0.010130435,0.001467188,0.009282475,0.004896556,0.003534177,0,0.019766752,0.000245572,0.895833333,0.002970803,0.181818182,0.045209177,0.002398281
Ordinary People ,0.075123153,0.318644068,0,0.02326087,0.003125,0.072057105,0.020786988,0.007799248,0.069767442,0.055742242,0.000491161,0.625,0.004036496,0.805194805,0.045209177,0
Fur: An Imaginary Portrait of Diane Arbus ,0.128078818,0.311864407,0.001304348,0.011304348,0.0328125,0.00029027,0.007831886,0.038330821,0.046511628,0.018976082,0.001375284,0.895833333,0.02189781,0.636363636,0.045209177,0
Exodus: Gods and Kings ,0.38546798,0.406779661,0,0.032521739,0.0359375,0.085478497,0.076158198,0.040334689,0,0.129669895,0.011460831,0.979166667,0.006510949,0.584415584,0.078947368,0.146131805
Jackass 3D ,0.1908867,0.240677966,0.003434783,0.009478261,0.00095,0.154139688,0.028281548,0.002721057,0.023255814,0.015813402,0.001637246,0.9375,0.002642336,0.714285714,0.04048583,0
Pulp Fiction ,0.263546798,0.501694915,0.695652174,0.03726087,0.0203125,0.141918516,0.783943154,0.025211274,0.023255814,0.433682546,0.000654888,0.770833333,0.006583942,0.948051948,0.078947368,0.128939828
Glengarry Glen Ross ,0.146551724,0.237288136,0.007130435,0.004304348,0.028125,0.014102545,0.044781534,0.049164801,0.023255814,0.071950978,0.001023272,0.75,0.102189781,0.805194805,0.078947368,0
The First Wives Club ,0.060344828,0.247457627,0.001608696,0.019652174,0.001475,0.138650189,0.018826353,0.004785833,0.069767442,0.022929433,0.002128426,0.791666667,0.006518248,0.597402597,0.045209177,0
Son of God ,0.073891626,0.474576271,0.001086957,0.002391304,0.000514063,0.078495158,0.009139173,0.001180089,0.023255814,0.034196482,0.001800973,0.979166667,0.000978102,0.519480519,0.078947368,0.042979943
Anchorman: The Legend of Ron Burgundy ,0.221674877,0.230508475,0.012391304,0.304347826,1,0.110632634,0.158552788,1,0.11627907,0.113856493,0.002128426,0.875,0.058394161,0.727272727,0.045209177,0
Country Strong ,0.165024631,0.294915254,0.000826087,0.020043478,0.0046875,0.026585941,0.008763972,0.006401413,0.093023256,0.02233643,0.00122793,0.9375,0.004715328,0.61038961,0.078947368,0
Pieces of April ,0.160098522,0.169491525,0.002347826,0.023608696,0.0015625,0.003103227,0.010670161,0.004583314,0.069767442,0.034789484,2.45E-05,0.864583333,0.005883212,0.714285714,0.045209177,0
The Ruins ,0.285714286,0.213559322,0.001173913,0.002130435,0.0015,0.022916021,0.035541755,0.002663195,0,0.069183633,0.000654888,0.916666667,0.004846715,0.558441558,0.078947368,0
Jason Bourne ,0.327586207,0.315254237,0.022652174,0.011521739,0.0203125,0.142696728,0.023741847,0.020940112,0,0.058509587,0.009823567,1,0.002664234,0.714285714,0.078947368,0.088825215
The Bounty ,0.034482759,0.345762712,0.003434783,0.043478261,0.021875,0.011308052,0.010638795,0.042778615,0.046511628,0.018580747,0.002046562,0.666666667,0.087591241,0.701298701,0.078947368,0.00286533
The Lazarus Effect ,0.185960591,0.179661017,0.001130435,0.034826087,0.015625,0.033923324,0.016871045,0.017923652,0,0.02470844,0.000270131,0.989583333,0.006058394,0.467532468,0.078947368,0
District 9 ,0.580049261,0.277966102,0.028782609,0.004652174,0.003125,0.152064705,0.314679194,0.004018394,0,0.249258747,0.002455878,0.927083333,0.003160584,0.831168831,0.045209177,0.063037249
Tusk ,0.311576355,0.244067797,0,0.016826087,0.0625,0.002395539,0.018395523,0.066709302,0,0.051393556,0.000245572,0.979166667,0.02189781,0.493506494,0.078947368,0.05730659
Dirty Pretty Things ,0.167487685,0.227118644,0.015217391,0.010869565,0.00071875,0.010665532,0.0206201,0.002031276,0.023255814,0.03992884,0.000818614,0.854166667,0.002715328,0.753246753,0.045209177,0
Night at the Museum ,0.219211823,0.26440678,0.008217391,0.043478261,0.0765625,0.329863551,0.138762392,0.084488298,0.046511628,0.087566713,0.009004935,0.895833333,0.02189781,0.623376623,0.045209177,0.008595989
Big Fat Liar ,0.083743842,0.196610169,0.008217391,0.03473913,0.001459375,0.062867529,0.017163986,0.005644633,0.023255814,0.019371417,0.00122793,0.854166667,0.006766423,0.493506494,0.045209177,0.002567335
Prometheus ,0.95320197,0.318644068,0,0.027869565,0.0203125,0.166290331,0.270011877,0.036693923,0,0.459576992,0.010642199,0.958333333,0.065693431,0.701298701,0.078947368,0.277936963
Boogie Nights ,0.187192118,0.423728814,0,0.007391304,0.0046875,0.034693701,0.111866248,0.005598952,0.348837209,0.110496145,0.00122793,0.802083333,0.002627737,0.818181818,0.078947368,0
The Bridges of Madison County ,0.083743842,0.355932203,0.695652174,0.00373913,0.025,0.093306804,0.032327687,0.041473665,0,0.037754497,0.002865194,0.78125,0.080291971,0.766233766,0.045209177,0
Epic ,0.248768473,0.244067797,0.003347826,0.005217391,0.021875,0.141373217,0.050793042,0.022158269,0.046511628,0.022138763,0.008186303,0.96875,0.00110219,0.662337662,0.078947368,0.048710602
Man on the Moon ,0.171182266,0.298305085,0.037782609,0.000913043,0.000209375,0.045470368,0.059616786,0.000318243,0.023255814,0.108321803,0.004256869,0.822916667,0.00019708,0.753246753,0.078947368,0
The Story of Us ,0.120689655,0.220338983,0,0.014043478,0.0203125,0.03559079,0.010888535,0.022392764,0.023255814,0.029452461,0.004093143,0.822916667,0.004080292,0.558441558,0.045209177,0
Flipped ,0.10591133,0.203389831,0,0.033347826,0.0015625,0.002303799,0.035777291,0.006664839,0,0.020359755,0.001146067,0.9375,0.006364964,0.792207792,0.045209177,0.040114613
And So It Goes ,0.130541872,0.216949153,0,0.008565217,0.0011125,0.019928332,0.005261105,0.00254747,0.046511628,0.009290374,0.00147352,0.979166667,0.002489051,0.532467532,0.078947368,0.008595989
Malibu's Most Wanted ,0.044334975,0.189830508,0.000608696,0.029782609,0.001301563,0.045113061,0.009429747,0.006753156,0.069767442,0.016999407,0.001309793,0.864583333,0.005890511,0.454545455,0.078947368,0
Die Hard 2 ,0.17364532,0.318644068,0.009217391,0.025043478,0.0203125,0.15455616,0.159699105,0.025269136,0,0.06226527,0.005730407,0.729166667,0.007167883,0.714285714,0.078947368,0
42 ,0.264778325,0.33220339,0.010478261,0.039043478,0.0171875,0.124918436,0.039358275,0.025750308,0,0.039335837,0.00327451,0.96875,0.02189781,0.766233766,0.078947368,0.080229226
Victor Frankenstein ,0.194581281,0.271186441,0.005130435,0.012478261,0.0171875,0.007591471,0.016933184,0.019606231,0.046511628,0.017790077,0.00327451,0.989583333,0.00729927,0.571428571,0.078947368,0.031518625
Darkness Falls ,0.171182266,0.223728814,0.020608696,0.003565217,0.0015625,0.042249942,0.015306917,0.003368203,0,0.072741649,0.000900477,0.864583333,0.007080292,0.428571429,0.078947368,0.005730659
Trade ,0.083743842,0.305084746,0.000304348,0.012565217,0.001034375,0.000281444,0.008774032,0.002972302,0,0.014627397,0.000982341,0.90625,0.002518248,0.766233766,0.078947368,0
White House Down ,0.416256158,0.342372881,0.03373913,0.011130435,0.0265625,0.096125017,0.09719315,0.027719154,0.046511628,0.085590038,0.012279463,0.96875,0.004021898,0.623376623,0.078947368,0.094555874
Fantastic Four ,0.45320197,0.237288136,0.005565217,0.003391304,0.00093125,0.073785193,0.065382697,0.001920119,0.069767442,0.137181261,0.009823567,0.989583333,0.002627737,0.350649351,0.078947368,0.11747851
10 Days in a Madhouse ,0,0.274576271,0,0.01073913,0.0015625,1.90E-05,0.000182866,0.003135231,0.023255814,0.001779008,0.000982341,0.989583333,0.003248175,0.766233766,0.045209177,0.074498567
The Big Short ,0.523399015,0.338983051,0.012391304,0.033347826,0.0515625,0.092353235,0.108286448,0.08726265,0.093023256,0.073729986,0.002292152,0.989583333,0.167883212,0.805194805,0.078947368,0.283667622
Limbo ,0.055418719,0.325423729,0.017695652,0.001695652,0.000996875,0.002626733,0.003049547,0.001253179,0,0.027475786,0.000654888,0.822916667,0.000781022,0.714285714,0.045209177,0.000561605
Flawless ,0.094827586,0.277966102,0.023521739,0.02773913,0.034375,0.005897817,0.008644428,0.070077505,0.023255814,0.020557422,0.00122793,0.822916667,0.160583942,0.623376623,0.045209177,0
Good Bye Lenin! ,0.187192118,0.308474576,0.001347826,0.001869565,0.000101563,0.005343414,0.067703146,0.000304539,0.046511628,0.044277525,0.000392926,0.864583333,0.000372263,0.792207792,0.045209177,0.031518625
Cursed ,0.193349754,0.233898305,0,0.022608696,0.0015625,0.025370933,0.015458417,0.003860034,0,0.064044278,0.002865194,0.885416667,0.004182482,0.441558442,0.078947368,0
Going the Distance ,0.204433498,0.244067797,0.000347826,0.020521739,0.001310938,0.023401737,0.029896571,0.004508702,0,0.022138763,0.002619605,0.9375,0.005328467,0.61038961,0.078947368,0
Invaders from Mars ,0.062807882,0.237288136,0.015869565,0.009782609,0.000664063,0.006422701,0.00306671,0.002529198,0,0.012453054,0.000982341,0.6875,0.002875912,0.506493506,0.078947368,0.002584527
Porky's ,0.091133005,0.216949153,0.003652174,0.004130435,0.000171875,0.138723273,0.018496721,0.000886209,0,0.029847796,0.000327435,0.635416667,0.000693431,0.597402597,0.045209177,0
Casino Royale ,0.49137931,0.386440678,0.011217391,0.03626087,0.009375,0.219599965,0.278439706,0.013894599,0.023255814,0.454635303,0.012279463,0.895833333,0.00729927,0.831168831,0.078947368,0
ParaNorman ,0.40270936,0.210169492,0.001217391,0.025478261,0.015625,0.073627845,0.042776514,0.020704095,0,0.034591817,0.004911775,0.958333333,0.006452555,0.701298701,0.078947368,0.034383954
How to Train Your Dragon 2 ,0.358374384,0.244067797,0.011086957,0.041434783,0.028125,0.23273586,0.130860673,0.035597582,0.11627907,0.067602293,0.011870147,0.979166667,0.02189781,0.818181818,0.078947368,0.131805158
Gremlins 2: The New Batch ,0.128078818,0.257627119,0.012478261,0.033347826,0.025,0.054545345,0.040492757,0.029860064,0,0.029057126,0.004093143,0.729166667,0.006007299,0.61038961,0.045209177,0
A Night at the Roxbury ,0.07635468,0.176271186,0.000521739,0.012217391,0.0125,0.0398745,0.028674503,0.014116913,0.046511628,0.047044871,0.001391657,0.8125,0.002605839,0.597402597,0.045209177,0
Kindergarten Cop ,0.055418719,0.274576271,0.018478261,0.014956522,0.001160938,0.120258833,0.063793713,0.003659038,0.093023256,0.021348093,0.002128426,0.729166667,0.002875912,0.571428571,0.045209177,0
Holes ,0.129310345,0.294915254,0.004304348,0.007173913,0.00093125,0.088527145,0.034452842,0.001968846,0,0.065230283,0.001637246,0.864583333,0.001934307,0.714285714,0.045209177,0
Lucy ,0.532019704,0.2,0,0.03926087,0.0296875,0.16639805,0.193732952,0.049221141,0,0.181261119,0.00327451,0.979166667,0.080291971,0.623376623,0.078947368,0.23782235
Mission: Impossible III ,0.380541872,0.318644068,0.608695652,0.042565217,0.034375,0.175386127,0.151909237,0.053015699,0,0.171970745,0.012279463,0.895833333,0.072992701,0.688311688,0.078947368,0
The Son of No One ,0.075123153,0.203389831,0.002956522,0.027913043,0.0265625,3.77E-05,0.00844795,0.049965739,0.11627907,0.007906701,0.00122793,0.947916667,0.102189781,0.454545455,0.078947368,0
Doctor Dolittle ,0.088669951,0.186440678,0.003652174,0.025869565,0.0015625,0.189553221,0.043993256,0.006343551,0,0.01917375,0.005853202,0.8125,0.00729927,0.480519481,0.045209177,0.001988539
Under the Rainbow ,0.014778325,0.230508475,0.000652174,0.012217391,0.001079688,0.011176561,0.001216742,0.002681467,0,0.006523028,0.001637246,0.635416667,0.002729927,0.493506494,0.04048583,0.00143553
The Pelican Brief ,0.051724138,0.376271186,0.003434783,0.041565217,0.028125,0.132501171,0.035249997,0.045776803,0,0.017394742,0.003683827,0.760416667,0.058394161,0.636363636,0.078947368,0
The Alamo ,0.129310345,0.362711864,0.004434783,0.038130435,0.003125,0.029462239,0.009958225,0.008801182,0,0.052579561,0.008759345,0.875,0.00710219,0.571428571,0.078947368,0.002008596
Vacation ,0.25,0.233898305,0,0.035478261,0.040625,0.077420815,0.039128657,0.061382912,0.093023256,0.04309152,0.002537742,0.989583333,0.087591241,0.584415584,0.078947368,0.080229226
Set It Off ,0.034482759,0.315254237,0.020565217,0.029782609,0.001390625,0.047401284,0.005997305,0.005574589,0.093023256,0.013639059,0.000736751,0.791666667,0.006211679,0.675324675,0.078947368,0
Beyond the Valley of the Dolls ,0.123152709,0.26779661,0.008652174,0.001913043,0.000785938,0.011834018,0.004485255,0.001113091,0.186046512,0.026882783,7.37E-05,0.520833333,0.000335766,0.597402597,0.078947368,0
Diary of a Wimpy Kid: Dog Days ,0.107142857,0.216949153,0.001826087,0.022478261,0.001523438,0.064434302,0.009267594,0.00480106,0.046511628,0.006720696,0.001800973,0.958333333,0.004153285,0.623376623,0.078947368,0
Aimee & Jaguar ,0.07635468,0.322033898,0.000173913,0.001565217,0.000276563,0.001218853,0.003046588,0.000507058,0.023255814,0.009883376,0.00122793,0.822916667,0.000481752,0.74025974,0.045209177,0.001968481
The Gambler ,0.214285714,0.274576271,0.003521739,0.003521739,0.0046875,0.044221969,0.028736051,0.005761881,0.023255814,0.028464123,0.002046562,0.979166667,0.004167883,0.571428571,0.078947368,0
Steel ,0.043103448,0.227118644,0.001478261,0.020217391,0.000785938,0.002217297,0.005138011,0.004720357,0.023255814,0.012057719,0.001309793,0.802083333,0.003569343,0.155844156,0.045209177,0
Scary Movie 3 ,0.184729064,0.183050847,0.005173913,0.032608696,0.001260938,0.144640497,0.065998169,0.005525863,0.162790698,0.068392963,0.003929416,0.864583333,0.005693431,0.506493506,0.045209177,0
Chasing Liberty ,0.078817734,0.240677966,0.000130435,0.005217391,0.0007,0.016027956,0.017805498,0.001262315,0,0.025301443,0.001882836,0.875,0.001043796,0.584415584,0.078947368,0
Step Up ,0.130541872,0.250847458,0.00426087,0.04,0.0265625,0.085822959,0.053814183,0.032555236,0,0.053370231,0.000982341,0.895833333,0.01459854,0.636363636,0.078947368,0
Baby Geniuses ,0.054187192,0.227118644,0.003652174,0.034,0.001404688,0.035689144,0.011564963,0.004470635,0.046511628,0.033010476,0.00147352,0.822916667,0.006145985,0.116883117,0.045209177,0
Light It Up ,0.04679803,0.233898305,0.000304348,0.03173913,0.0046875,0.007720443,0.001841091,0.009874682,0.069767442,0.007511366,0.001064204,0.822916667,0.00729927,0.571428571,0.045209177,0.000719198
Jurassic Park ,0.378078818,0.328813559,0.608695652,0.008304348,0.001510938,0.469140264,0.363050589,0.003241819,0,0.176714766,0.005157364,0.760416667,0.004452555,0.844155844,0.045209177,0.054441261
Grown Ups ,0.219211823,0.244067797,0.009608696,0.173913043,0.01875,0.213017506,0.107375075,0.043392262,0.093023256,0.061276932,0.006549039,0.9375,0.080291971,0.571428571,0.045209177,0.034383954
A Few Good Men ,0.098522167,0.366101695,0,0.024956522,0.015625,0.185850045,0.1076331,0.02226029,0,0.062858272,0.00327451,0.75,0.01459854,0.779220779,0.078947368,0
Harry Potter and the Sorcerer's Stone ,0.316502463,0.437288136,0,0.028043478,0.0171875,0.417561282,0.263160605,0.02008588,0.093023256,0.310338011,0.010232883,0.84375,0.005014599,0.766233766,0.078947368,0.045845272
Lovely & Amazing ,0.086206897,0.206779661,0.00573913,0.009782609,0.000625,0.005505244,0.003572107,0.002025185,0.069767442,0.016604072,2.04E-05,0.84375,0.002087591,0.688311688,0.045209177,0.000484241
Cars ,0.314039409,0.294915254,0.021173913,0.033434783,0.0015625,0.32090833,0.156145344,0.007468823,0,0.115240166,0.009823567,0.895833333,0.006153285,0.727272727,0.078947368,0
Kung Fu Panda ,0.32635468,0.210169492,0.002347826,0.024434783,0.0171875,0.283225837,0.181696917,0.019420462,0,0.070962641,0.010642199,0.916666667,0.007058394,0.779220779,0.078947368,0.017191977
Deadpool ,0.71182266,0.26440678,0.003652174,0.015695652,0.025,0.477345677,0.283497232,0.027772448,0,0.208934572,0.004748048,1,0.005875912,0.844155844,0.078947368,0.335243553
R.I.P.D. ,0.254926108,0.223728814,0.005391304,0.043478261,0.025,0.044170943,0.054229627,0.048039529,0.046511628,0.041312512,0.010642199,0.96875,0.087591241,0.519480519,0.078947368,0.05730659
Batman v Superman: Dawn of Justice ,0.827586207,0.518644068,0,0.086956522,0.0234375,0.434249088,0.219933138,0.037229912,0,0.596362918,0.020465784,1,0.02919708,0.688311688,0.078947368,0.564469914
Sherrybaby ,0.094827586,0.223728814,0.001652174,0.003695652,0.000567188,0.000260675,0.006081932,0.001178567,0.023255814,0.015220399,0.000163709,0.895833333,0.001627737,0.649350649,0.045209177,0.001358166
Paranormal Activity 3 ,0.307881773,0.216949153,0.001043478,0.018869565,0.000907813,0.136761195,0.04546388,0.003610312,0,0.061869935,0.000409298,0.947916667,0.00319708,0.545454545,0.045209177,0.068767908
Idlewild ,0.098522167,0.308474576,0.000695652,0.022869565,0.001417188,0.016501288,0.002721098,0.005531954,0.093023256,0.017790077,0.00122793,0.895833333,0.004270073,0.597402597,0.078947368,0.001401146
The Butterfly Effect ,0.226600985,0.305084746,0.000826087,0.036043478,0.0125,3.13E-05,0.211612425,0.019421985,0,0.217236608,0.001064204,0.875,0.006583942,0.792207792,0.045209177,0.042979943
Pride and Glory ,0.188423645,0.338983051,0.006478261,0.034695652,0.0015625,0.020656286,0.031393826,0.007767271,0,0.025894446,0.002455878,0.916666667,0.005890511,0.662337662,0.045209177,0
Valentine ,0.146551724,0.223728814,0.000391304,0.019478261,0.001078125,0.026803184,0.012109419,0.003657515,0.023255814,0.073136984,0.000818614,0.84375,0.003890511,0.402597403,0.078947368,0
Be Cool ,0.197044335,0.298305085,0.020565217,0.029565217,0.01875,0.073383517,0.035170696,0.024194113,0.093023256,0.063648942,0.004338732,0.885416667,0.00729927,0.532467532,0.082321188,0
Rushmore ,0.219211823,0.213559322,0,0.033304348,0.0203125,0.022479636,0.079569335,0.023930687,0.046511628,0.126309547,0.000736751,0.8125,0.006810219,0.792207792,0.078947368,0.014326648
30 Minutes or Less ,0.269704433,0.179661017,0.007869565,0.019956522,0.001142188,0.048722531,0.046119003,0.003025597,0.069767442,0.02391777,0.002292152,0.947916667,0.004226277,0.584415584,0.078947368,0
The Thomas Crown Affair ,0.185960591,0.281355932,0.014043478,0.036304348,0.0015625,0.091128973,0.04323871,0.007095762,0,0.082625025,0.003929416,0.822916667,0.007131387,0.675324675,0.078947368,0
Safe Men ,0.039408867,0.196610169,0.00126087,0.005086957,0.000779688,2.77E-05,0.001615615,0.001737396,0,0.010081044,8.18E-05,0.8125,0.001678832,0.584415584,0.045209177,0.000449857
Alexander ,0.304187192,0.596610169,0,0.025695652,0.01875,0.045093166,0.082176216,0.037455271,0.069767442,0.27456019,0.012688779,0.875,0.080291971,0.506493506,0.078947368,0
An Everlasting Piece ,0.040640394,0.247457627,0.011826087,0.003043478,0.00115,9.85E-05,0.000824378,0.002136342,0.093023256,0.004941688,0.001146067,0.833333333,0.003284672,0.61038961,0.045209177,0.000378223
Living Out Loud ,0.028325123,0.237288136,0.00426087,0.02626087,0.0015625,0.016965853,0.002395016,0.004948761,0.023255814,0.017197075,0.000982341,0.8125,0.00619708,0.649350649,0.078947368,0.00069341
Suspect Zero ,0.123152709,0.233898305,0.002347826,0.017304348,0.00116875,0.011456064,0.009794296,0.002620559,0,0.027278118,0.002210289,0.875,0.003569343,0.558441558,0.010121457,0.002340974
Pixels ,0.310344828,0.257627119,0,0.043478261,0.034375,0.103546133,0.05312296,0.053853182,0,0.067404625,0.007203944,0.989583333,0.080291971,0.519480519,0.078947368,0.111747851
Creative Control ,0.043103448,0.227118644,0.000173913,0.006521739,0.000696875,8.19E-05,0.000617248,0.001413062,0.023255814,0.001186005,8.18E-05,0.989583333,0.001248175,0.506493506,0.081646424,0.002272206
Dead Man on Campus ,0.044334975,0.223728814,0,0.028434783,0.0046875,0.019806211,0.006938268,0.010447216,0,0.02075509,0.001146067,0.8125,0.01459854,0.571428571,0.045209177,0.001848138
Point Break ,0.199507389,0.284745763,0.000826087,0.036869565,0.0015625,0.037832801,0.020093398,0.006032921,0.023255814,0.032022139,0.008595619,0.989583333,0.006547445,0.480519481,0.078947368,0.106017192
What Just Happened ,0.167487685,0.250847458,0.011826087,0.739130435,0.034375,0.001432209,0.01406236,0.109592983,0.023255814,0.021743428,0.002046562,0.916666667,0.131386861,0.532467532,0.078947368,0.002421203
Prom ,0.100985222,0.250847458,0.000782609,0.032217391,0.0015625,0.01328862,0.007514089,0.007902791,0,0.006127693,0.000654888,0.947916667,0.007021898,0.493506494,0.045209177,0
The Illusionist ,0.289408867,0.271186441,0.007304348,0.004173913,0.0046875,0.052367309,0.174800075,0.006410549,0.069767442,0.127297885,0.001309793,0.895833333,0.007145985,0.779220779,0.045209177,0.042979943
Beasts of the Southern Wild ,0.815270936,0.213559322,0.008173913,0.007304348,0.003125,0.016810177,0.041621912,0.004047325,0,0.052974896,0.000147336,0.958333333,0.003343066,0.74025974,0.045209177,0.088825215
Wild Target ,0.082512315,0.230508475,0.001565217,0.017608696,0.015625,0.000153882,0.017747501,0.017922129,0.093023256,0.016801739,0.000654888,0.9375,0.005051095,0.688311688,0.078947368,0
The Secret Life of Pets ,0.201970443,0.193220339,0.000478261,0.032391304,0.0015625,0.425381933,0.014441113,0.007281531,0,0.030440799,0.006139723,1,0.00659854,0.675324675,0.045209177,0.103151862
This Is the End ,0.513546798,0.261016949,0.005782609,0.391304348,0.0265625,0.133424433,0.183774728,0.059005984,0.139534884,0.132041906,0.002619605,0.96875,0.080291971,0.662337662,0.078947368,0.277936963
Undercover Brother ,0.098522167,0.189830508,0.004,0.02026087,0.0011625,0.050269543,0.017550432,0.00456961,0.069767442,0.035184819,0.002046562,0.854166667,0.003569343,0.545454545,0.045209177,0
Hitman ,0.236453202,0.216949153,0.003782609,0.012173913,0.001353125,0.052185495,0.083310697,0.003234206,0.023255814,0.074125321,0.001964699,0.90625,0.00579562,0.61038961,0.078947368,0
The Lovely Bones ,0.378078818,0.355932203,0,0.013478261,0.001364063,0.057833466,0.074039552,0.003607266,0.023255814,0.117019174,0.005321091,0.927083333,0.004080292,0.662337662,0.078947368,0.045845272
Intolerable Cruelty ,0.197044335,0.237288136,0,0.009130435,0.00068125,0.046148278,0.045305277,0.002124161,0.023255814,0.063451275,0.004911775,0.864583333,0.002912409,0.61038961,0.045209177,0
Paranormal Activity 2 ,0.323891626,0.230508475,0.000913043,0.008217391,0.000684375,0.111438644,0.048603381,0.001646034,0,0.070764973,0.000245572,0.9375,0.002423358,0.532467532,0.045209177,0.040114613
Pain & Gain ,0.411330049,0.33559322,0,0.01673913,0.01875,0.065581063,0.095376323,0.02066755,0.093023256,0.056532912,0.002128426,0.96875,0.003007299,0.636363636,0.078947368,0.123209169
May ,0.139162562,0.213559322,0.00326087,0.019391304,0.001095313,0.00019116,0.015841312,0.00378999,0.023255814,0.054556236,4.09E-05,0.854166667,0.003364964,0.662337662,0.045209177,0
The Spanish Prisoner ,0.118226601,0.271186441,0.014869565,0.017086957,0.000973438,0.013411916,0.011061933,0.002622082,0,0.051788891,0.000818614,0.802083333,0.003708029,0.74025974,0.045209177,0.00165616
Identity ,0.166256158,0.206779661,0.019391304,0.028695652,0.0015625,0.067686279,0.105235717,0.00604358,0,0.140936944,0.002455878,0.864583333,0.006364964,0.74025974,0.078947368,0.031518625
Elysium ,0.584975369,0.26779661,0.028782609,0.043478261,0.0203125,0.122352741,0.200077052,0.026934966,0,0.160703696,0.009414251,0.96875,0.01459854,0.649350649,0.078947368,0.1747851
Alex Cross ,0.25862069,0.240677966,0.015521739,0.01626087,0.001417188,0.034008625,0.016719544,0.003762581,0,0.029650128,0.002865194,0.958333333,0.003248175,0.454545455,0.078947368,0.031518625
By the Sea ,0.160098522,0.311864407,0.47826087,0.008173913,0.0171875,0.000698018,0.004717241,0.033985047,0,0.011860051,0.000818614,0.989583333,0.080291971,0.480519481,0.078947368,0
Cry Freedom ,0.019704433,0.396610169,0,0.017391304,0.028125,0.007757516,0.005863558,0.028710429,0,0.009883376,0.002374015,0.697916667,0.003116788,0.766233766,0.078947368,0
Planet of the Apes ,0.282019704,0.301694915,0.565217391,0.024652174,0.0015625,0.236699845,0.105177129,0.004227003,0,0.270211504,0.008186303,0.84375,0.00480292,0.532467532,0.078947368,0
The Lord of the Rings: The Two Towers ,0.360837438,0.481355932,0,0.03726087,0.025,0.447700448,0.65124139,0.035101183,0.023255814,0.477564736,0.007695124,0.854166667,0.03649635,0.922077922,0.078947368,0.028653295
Straw Dogs ,0.232758621,0.271186441,0.001608696,0.011652174,0.015625,0.013575545,0.016044892,0.017405935,0.023255814,0.027475786,0.002046562,0.947916667,0.006029197,0.545454545,0.078947368,0.020057307
Chariots of Fire ,0.109605911,0.322033898,0.002,0.010826087,0.000575,0.077316763,0.023971466,0.002513971,0,0.041905515,0.00045023,0.635416667,0.002211679,0.727272727,0.045209177,0
Snow White and the Seven Dwarfs ,0.177339901,0.179661017,0,0.001347826,0.000128125,0.243161,0.078912437,0.000348697,0.023255814,0.040126507,0.000163709,0.177083333,0.000343066,0.792207792,0.012820513,0
Dumb and Dumberer: When Harry Met Lloyd ,0.103448276,0.186440678,0.000608696,0.010608696,0.000901563,0.034314565,0.018136314,0.002517016,0,0.052579561,0.001555383,0.864583333,0.002124088,0.233766234,0.012820513,0.00286533
Darkness ,0.131773399,0.247457627,0.002478261,0.00573913,0.000845313,0.029138405,0.009907922,0.00186987,0,0.068788298,0.000867732,0.854166667,0.003291971,0.493506494,0.078947368,0.00286533
Safety Not Guaranteed ,0.332512315,0.189830508,0.015869565,0.022695652,0.001459375,0.005269691,0.059938725,0.004132596,0,0.051195889,6.14E-05,0.958333333,0.006058394,0.701298701,0.078947368,0.088825215
San Andreas ,0.439655172,0.284745763,0.002695652,0.038434783,0.01875,0.204050506,0.08728582,0.025456428,0,0.098438427,0.009004935,0.989583333,0.01459854,0.584415584,0.078947368,0.148997135
Dinosaur ,0.177339901,0.176271186,0,0.016869565,0.0015625,0.181126721,0.022744664,0.004484339,0.023255814,0.047440206,0.010437541,0.833333333,0.004072993,0.636363636,0.045209177,0
