movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
9 ,0.322660099,0.166101695,0.001304348,0.011521739,0.00146875,0.041739556,0.065756123,0.002427177,0,0.048230876,0.002455878,0.927083333,0.001978102,0.714285714,0.045209177,0.037249284
Side Effects ,0.552955665,0.257627119,0,0.011869565,0.0265625,0.042280089,0.087777014,0.028122668,0,0.053963234,0.002455878,0.96875,0.004970803,0.714285714,0.045209177,0.083094556
Winnie the Pooh ,0.198275862,0.111864407,0.000652174,0.003,0.001185938,0.035091138,0.009229127,0.001525741,0,0.010674046,0.002455878,0.947916667,0.000532847,0.74025974,0.045209177,0
Dumb and Dumberer: When Harry Met Lloyd ,0.103448276,0.186440678,0.000608696,0.010608696,0.000901563,0.034314565,0.018136314,0.002517016,0,0.052579561,0.001555383,0.864583333,0.002124088,0.233766234,0.012820513,0.00286533
Bulworth ,0.134236453,0.26440678,0.027434783,0.004130435,0.000985938,0.034878992,0.013015466,0.001557718,0.023255814,0.04467286,0.002455878,0.8125,0.001452555,0.675324675,0.045209177,0
Get on Up ,0.201970443,0.369491525,0.006521739,0.017391304,0.000814063,0.040123011,0.009372934,0.003136753,0,0.020359755,0.002455878,0.979166667,0.003583942,0.688311688,0.045209177,0.031518625
One True Thing ,0.077586207,0.328813559,0.003173913,0.018826087,0.0171875,0.030518218,0.005490724,0.019467666,0.069767442,0.021941095,0.002455878,0.8125,0.006437956,0.701298701,0.045209177,0.001696275
Virtuosity ,0.052955665,0.257627119,0.001391304,0.02826087,0.028125,0.031620852,0.013951102,0.031629437,0.023255814,0.017197075,0.002455878,0.78125,0.005277372,0.506493506,0.078947368,0
My Super Ex-Girlfriend ,0.179802956,0.220338983,0.018478261,0.024347826,0.001520313,0.029619742,0.031885612,0.004167618,0.023255814,0.03992884,0.002455878,0.895833333,0.005664234,0.454545455,0.078947368,0.00286533
Deliver Us from Evil ,0.29679803,0.298305085,0.013086957,0.039,0.003125,0.040135671,0.032218796,0.008674798,0,0.039533505,0.002455878,0.979166667,0.00729927,0.597402597,0.078947368,0.051575931
Sanctum ,0.299261084,0.26440678,0.001043478,0.028391304,0.003125,0.030334925,0.027813434,0.005926332,0,0.04230085,0.002455878,0.947916667,0.006875912,0.558441558,0.045209177,0.031518625
Little Black Book ,0.088669951,0.254237288,0.001478261,0.027913043,0.0015625,0.026853244,0.00890482,0.006652658,0.023255814,0.022731765,0.002865194,0.875,0.004970803,0.467532468,0.078947368,0.001386819
The Five-Year Engagement ,0.284482759,0.342372881,0.003869565,0.016173913,0.003125,0.037665212,0.046733883,0.005297459,0.046511628,0.027673453,0.002455878,0.958333333,0.002927007,0.597402597,0.045209177,0.031518625
Mr 3000 ,0.07635468,0.250847458,0.001304348,0.027608696,0.0015625,0.028665322,0.007195701,0.006794269,0.023255814,0.012255386,0.002455878,0.875,0.007021898,0.506493506,0.045209177,0.001406877
The Next Three Days ,0.293103448,0.349152542,0.023869565,0.014913043,0.015625,0.027783074,0.08661531,0.017966288,0,0.046649535,0.002865194,0.9375,0.005810219,0.753246753,0.078947368,0.077363897
Ultraviolet ,0.193349754,0.216949153,0.004782609,0.012043478,0.021875,0.024326977,0.041624871,0.023253087,0.023255814,0.163866377,0.002455878,0.895833333,0.006051095,0.363636364,0.045209177,0
Assault on Precinct 13 ,0.185960591,0.26779661,0.001086957,0.01873913,0.001490625,0.026266616,0.039043438,0.004793446,0.023255814,0.043289188,0.001637246,0.885416667,0.005394161,0.61038961,0.078947368,0.002862464
The Replacement Killers ,0.128078818,0.223728814,0.03673913,0.021217391,0.001528125,0.024940522,0.013812621,0.004677721,0.046511628,0.032812809,0.002455878,0.8125,0.007065693,0.584415584,0.078947368,0.001802292
Fled ,0.043103448,0.254237288,0.004956522,0.023347826,0.00625,0.022484826,0.004182845,0.009367624,0.023255814,0.005534691,0.002046562,0.791666667,0.004094891,0.480519481,0.045209177,0.000584527
Eight Legged Freaks ,0.221674877,0.233898305,0.000478261,0.033130435,0.0296875,0.022703766,0.025896592,0.034342881,0.023255814,0.057323582,0.002455878,0.854166667,0.006956204,0.493506494,0.078947368,0
Love & Other Drugs ,0.268472906,0.277966102,0.016521739,0.086956522,0.0234375,0.042547177,0.084842276,0.047626879,0,0.04230085,0.002455878,0.9375,0.080291971,0.662337662,0.045209177,0.068767908
88 Minutes ,0.193349754,0.26440678,0.002173913,0.021478261,0.021875,0.022262453,0.038835716,0.025462519,0.023255814,0.051591224,0.002455878,0.90625,0.007116788,0.558441558,0.078947368,0
North Country ,0.189655172,0.325423729,0.002217391,0.038,0.015625,0.0240946,0.01941697,0.031311193,0.093023256,0.042103182,0.002865194,0.885416667,0.065693431,0.74025974,0.078947368,0
The Whole Ten Yards ,0.089901478,0.230508475,0.001782609,0.039130435,0.0203125,0.021464412,0.027086703,0.027537953,0.11627907,0.021941095,0.00327451,0.875,0.01459854,0.506493506,0.045209177,0.001323782
Splice ,0.451970443,0.250847458,0.007173913,0.024304348,0.00140625,0.02235208,0.047055231,0.00338343,0,0.069776636,0.002128426,0.927083333,0.005007299,0.545454545,0.045209177,0.034383954
Howard the Duck ,0.098522167,0.271186441,0.000347826,0.014,0.0015625,0.021427338,0.019922368,0.004568087,0.023255814,0.052974896,0.002865194,0.6875,0.005051095,0.38961039,0.045209177,0
Pride and Glory ,0.188423645,0.338983051,0.006478261,0.034695652,0.0015625,0.020656286,0.031393826,0.007767271,0,0.025894446,0.002455878,0.916666667,0.005890511,0.662337662,0.045209177,0
The Cave ,0.171182266,0.213559322,8.70E-05,0.011217391,0.001326563,0.019576272,0.016926082,0.003316431,0,0.051591224,0.002455878,0.885416667,0.005744526,0.454545455,0.078947368,0
Alex & Emma ,0.088669951,0.223728814,0,0.005652174,0.00058125,0.018682598,0.006814581,0.001487674,0.046511628,0.020557422,0.002455878,0.864583333,0.00150365,0.519480519,0.045209177,0.001790831
Wicker Park ,0.119458128,0.284745763,0.005130435,0.00173913,0.000764063,0.016871615,0.02661563,0.00103391,0,0.058707254,0.002455878,0.875,0.000678832,0.701298701,0.078947368,0
Fright Night ,0.439655172,0.257627119,0.001913043,0.005782609,0.00093125,0.024060947,0.050314276,0.002121115,0.023255814,0.047637873,0.002455878,0.947916667,0.00250365,0.623376623,0.045209177,0.065902579
The New World ,0.272167488,0.406779661,0,0.037173913,0.0359375,0.016715103,0.041879345,0.042375101,0,0.132437241,0.002455878,0.885416667,0.006635036,0.662337662,0.078947368,0
Wing Commander ,0.103448276,0.237288136,0.001652174,0.01573913,0.001267188,0.015221352,0.008724321,0.003802171,0.069767442,0.066613955,0.002455878,0.822916667,0.004277372,0.324675325,0.078947368,0.002458453
In Dreams ,0.075123153,0.237288136,0.012043478,0.009130435,0.0328125,0.01564727,0.00650862,0.033508443,0,0.029057126,0.002455878,0.822916667,0.00559854,0.506493506,0.045209177,0.001873926
Dragonball: Evolution ,0.158866995,0.237288136,0.003043478,0.004304348,0.000739063,0.012298936,0.033404764,0.001674965,0,0.103380115,0.003683827,0.927083333,0.00229927,0.142857143,0.078947368,0
The Last Stand ,0.46182266,0.261016949,0.018217391,0.007173913,0.001517188,0.015813831,0.067604907,0.002501789,0.046511628,0.050800553,0.003683827,0.96875,0.001722628,0.623376623,0.078947368,0.068767908
Godsend ,0.158866995,0.244067797,0.00026087,0.015347826,0.034375,0.01884862,0.013282367,0.035557992,0.023255814,0.037556829,0.002046562,0.875,0.006051095,0.415584416,0.078947368,0.001108883
Chasing Liberty ,0.078817734,0.240677966,0.000130435,0.005217391,0.0007,0.016027956,0.017805498,0.00128211,0,0.025301443,0.001882836,0.875,0.001043796,0.584415584,0.078947368,0
Hoodwinked Too! Hood vs. Evil ,0.093596059,0.189830508,0.00026087,0.036652174,0.0015625,0.013326123,0.005726852,0.008211898,0,0.007313698,0.002455878,0.947916667,0.006255474,0.415584416,0.045209177,0
An Unfinished Life ,0.130541872,0.26440678,0.023,0.003608696,0.0171875,0.011223339,0.014219779,0.017539933,0.069767442,0.029847796,0.002455878,0.885416667,0.00240146,0.701298701,0.078947368,0
The Imaginarium of Doctor Parnassus ,0.358374384,0.315254237,0,0.028043478,0.015625,0.010110767,0.07474557,0.017920607,0.023255814,0.041312512,0.00327451,0.927083333,0.005729927,0.675324675,0.045209177,0.054441261
Runner Runner ,0.225369458,0.196610169,0.002826087,0.029608696,0.0046875,0.025399526,0.030811494,0.008688502,0.069767442,0.018580747,0.002455878,0.96875,0.005087591,0.519480519,0.078947368,0
Antitrust ,0.150246305,0.26779661,0.00126087,0.003956522,0.001217188,0.0144181,0.015122275,0.001974936,0.046511628,0.043486855,0.002455878,0.84375,0.001751825,0.584415584,0.078947368,0
Glory ,0.072660099,0.311864407,0.016521739,0.086956522,0.028125,0.035278945,0.060294397,0.050142372,0.069767442,0.071950978,0.00147352,0.71875,0.080291971,0.818181818,0.045209177,0
Once Upon a Time in America ,0.13546798,0.749152542,0,0.027913043,0.034375,0.006968834,0.130784923,0.037639517,0.186046512,0.097647756,0.002455878,0.666666667,0.004985401,0.883116883,0.045209177,0.034383954
Dead Man Down ,0.266009852,0.298305085,0.003304348,0.007565217,0.0046875,0.014307275,0.032041256,0.006476025,0.046511628,0.024906108,0.002455878,0.96875,0.004948905,0.636363636,0.078947368,0
The Merchant of Venice ,0.142857143,0.342372881,0.002304348,0.023826087,0.021875,0.0049343,0.017582389,0.024746852,0.069767442,0.031626804,0.00147352,0.875,0.006357664,0.714285714,0.078947368,0
The Good Thief ,0.128078818,0.26779661,0.012043478,0.015,0.003125,0.004625389,0.005325612,0.004201118,0,0.020162087,0.002046562,0.854166667,0.002759124,0.649350649,0.045209177,0.00082235
Miss Potter ,0.151477833,0.196610169,0.004695652,0.005869565,0.00136875,0.003912511,0.014119765,0.002311452,0.023255814,0.027871121,0.002455878,0.895833333,0.001036496,0.701298701,0.078947368,0
The Promise ,0.109605911,0.247457627,0.001956522,0.004652174,0.000764063,0.000878375,0.004858681,0.001445038,0,0.025894446,0.004911775,0.885416667,0.001321168,0.519480519,0.078947368,0.001275072
DOA: Dead or Alive ,0.134236453,0.193220339,0.001,0.032521739,0.001290625,0.000631359,0.022783131,0.006811018,0.093023256,0.035382487,0.00171911,0.895833333,0.005956204,0.415584416,0.078947368,0
The Assassination of Jesse James by the Coward Robert Ford ,0.334975369,0.440677966,0.007869565,0.035652174,0.0171875,0.005134505,0.080543438,0.034285018,0,0.081834355,0.002455878,0.90625,0.072992701,0.766233766,0.078947368,0
1911 ,0.07635468,0.308474576,0,0.008130435,0.001521875,0.000167356,0.002760749,0.002873327,0,0.005139356,0.00147352,0.947916667,0.004693431,0.571428571,0.078947368,0
Machine Gun Preacher ,0.163793103,0.33559322,0.017173913,0.013608696,0.028125,0.000706659,0.03134589,0.029875291,0.023255814,0.024313105,0.002455878,0.947916667,0.00729927,0.675324675,0.078947368,0.06017192
Pitch Perfect 2 ,0.270935961,0.288135593,0,0.032652174,0.015625,0.241202954,0.057814162,0.020037154,0.186046512,0.036370824,0.002374015,0.989583333,0.00729927,0.636363636,0.045209177,0.114613181
Walk the Line ,0.357142857,0.416949153,0.019391304,0.006695652,0.000817188,0.157156209,0.111632487,0.002105888,0,0.160901364,0.002292152,0.885416667,0.002956204,0.818181818,0.081646424,0.031518625
Keeping the Faith ,0.181034483,0.33220339,0,0.032782609,0.001492188,0.048699494,0.026519166,0.008228648,0.069767442,0.050998221,0.002455878,0.833333333,0.006343066,0.623376623,0.045209177,0
The Borrowers ,0.050492611,0.2,0.000521739,0.016217391,0.0015625,0.029400347,0.009597227,0.003130663,0,0.007511366,0.002374015,0.802083333,0.002985401,0.545454545,0.045209177,0
Frost/Nixon ,0.370689655,0.311864407,0.086956522,0.043478261,0.003125,0.024448199,0.052479081,0.009381329,0.023255814,0.047440206,0.002865194,0.916666667,0.00729927,0.792207792,0.078947368,0
Serving Sara ,0.077586207,0.233898305,0.003086957,0.025391304,0.003125,0.022261534,0.008468663,0.006348119,0.046511628,0.019766752,0.002374015,0.854166667,0.005248175,0.480519481,0.045209177,0.000575931
The Boss ,0.188423645,0.233898305,0.011521739,0.011521739,0.034375,0.082885104,0.010048178,0.035877758,0.023255814,0.018778415,0.002374015,1,0.005686131,0.480519481,0.045209177,0
Cry Freedom ,0.019704433,0.396610169,0,0.017391304,0.028125,0.007757516,0.005863558,0.028710429,0,0.009883376,0.002374015,0.697916667,0.003116788,0.766233766,0.078947368,0
Mumford ,0.078817734,0.277966102,0.033,0.040565217,0.0171875,0.005988656,0.004810745,0.027215142,0.093023256,0.024115438,0.002292152,0.822916667,0.00729927,0.688311688,0.078947368,0.000598854
Seed of Chucky ,0.181034483,0.196610169,0.002782609,0.015782609,0.0015625,0.022374623,0.016941469,0.00390876,0,0.042103182,0.000982341,0.875,0.006255474,0.428571429,0.045209177,0
The Jacket ,0.197044335,0.216949153,0.000478261,0.024608696,0.0015625,0.008285236,0.054945705,0.007742908,0,0.051788891,0.002374015,0.885416667,0.006919708,0.714285714,0.078947368,0
Aladdin ,0.151477833,0.203389831,0.00273913,0.027434783,0.0765625,0.285796755,0.154420838,0.080657195,0,0.048033208,0.002292152,0.75,0.01459854,0.831168831,0.010121457,0
Straight Outta Compton ,0.428571429,0.46440678,0.020565217,0.013173913,0.000873438,0.211739519,0.070970476,0.004114324,0,0.065230283,0.002292152,0.989583333,0.003116788,0.818181818,0.078947368,0.217765043
Indiana Jones and the Temple of Doom ,0.181034483,0.298305085,0.608695652,0.010304348,0.0171875,0.236513826,0.195272817,0.018117034,0.046511628,0.103380115,0.002292152,0.666666667,0.003131387,0.779220779,0.078947368,0
The Rugrats Movie ,0.054187192,0.179661017,0.000217391,0.016,0.001517188,0.132137764,0.008285205,0.005235028,0,0.013046057,0.001964699,0.8125,0.003671533,0.558441558,0.045209177,0.001197708
Along Came a Spider ,0.162561576,0.250847458,0.004043478,0.038173913,0.0171875,0.097380647,0.03505056,0.026051802,0,0.062462937,0.004911775,0.84375,0.01459854,0.61038961,0.078947368,0
Once Upon a Time in Mexico ,0.217980296,0.244067797,0,0.038086957,0.0625,0.073432431,0.076986718,0.070327227,0.023255814,0.092903736,0.002374015,0.864583333,0.02919708,0.623376623,0.04048583,0
Die Hard ,0.285714286,0.342372881,0.014043478,0.023521739,0.0390625,0.106968405,0.350687287,0.061798608,0,0.142518284,0.002292152,0.708333333,0.094890511,0.857142857,0.078947368,0.071633238
Role Models ,0.21182266,0.240677966,0.005913043,0.022869565,0.001301563,0.088449224,0.115549022,0.005177166,0.023255814,0.033405811,0.002292152,0.916666667,0.003963504,0.688311688,0.045209177,0
The Big Short ,0.523399015,0.338983051,0.012391304,0.033347826,0.0515625,0.092353235,0.108286448,0.08726265,0.093023256,0.073729986,0.002292152,0.989583333,0.167883212,0.805194805,0.078947368,0.283667622
Taking Woodstock ,0.257389163,0.305084746,0,0.009130435,0.000904688,0.009786705,0.014592614,0.002284044,0.279069767,0.013836727,0.002455878,0.927083333,0.003569343,0.662337662,0.045209177,0
Miracle ,0.157635468,0.355932203,0.006478261,0.010869565,0.000998438,0.08464239,0.021678239,0.002809374,0,0.056928247,0.002292152,0.875,0.00450365,0.766233766,0.082321188,0
Dawn of the Dead ,0.352216749,0.271186441,0,0.043478261,0.0046875,0.077429366,0.115056052,0.015893899,0,0.208736905,0.002128426,0.875,0.01459854,0.753246753,0.078947368,0.020057307
The Wedding Planner ,0.131773399,0.247457627,0.007086957,0.042086957,0.0171875,0.079421752,0.036284464,0.026697425,0.046511628,0.045068195,0.002865194,0.84375,0.01459854,0.467532468,0.078947368,0
The Royal Tenenbaums ,0.269704433,0.271186441,0,0.014217391,0.0203125,0.068840345,0.123762028,0.022245063,0.023255814,0.18995849,0.00171911,0.84375,0.00729927,0.779220779,0.078947368,0
Identity ,0.166256158,0.206779661,0.019391304,0.028695652,0.0015625,0.067686279,0.105235717,0.00604358,0,0.140936944,0.002455878,0.864583333,0.006364964,0.74025974,0.078947368,0.031518625
Last Vegas ,0.272167488,0.254237288,0.009826087,0.042,0.034375,0.084036743,0.063174689,0.054351103,0.046511628,0.033998814,0.002292152,0.96875,0.080291971,0.649350649,0.078947368,0.077363897
For Your Eyes Only ,0.136699507,0.328813559,0.002,0.010608696,0.00131875,0.081918964,0.042656971,0.00322507,0.023255814,0.051788891,0.002292152,0.635416667,0.002934307,0.675324675,0.078947368,0.005730659
Serendipity ,0.149014778,0.176271186,0.001,0.00026087,1.72E-05,0.065704296,0.050550404,5.63E-05,0,0.073729986,0.002292152,0.84375,6.57E-05,0.688311688,0.045209177,0.034383954
Timecop ,0.075123153,0.233898305,0,0.008086957,0.0010375,0.058447739,0.026269427,0.003060619,0.023255814,0.022534098,0.002210289,0.770833333,0.004781022,0.545454545,0.078947368,0
Zoolander ,0.165024631,0.203389831,0,0.347826087,0.021875,0.059384933,0.118998626,0.05263198,0,0.103182447,0.002292152,0.84375,0.072992701,0.649350649,0.078947368,0
Safe Haven ,0.225369458,0.288135593,0.023,0.014130435,0.0009,0.093814904,0.046162204,0.002366269,0,0.031429136,0.002292152,0.96875,0.003262774,0.662337662,0.078947368,0.065902579
Hocus Pocus ,0.043103448,0.223728814,0.008565217,0.005,0.00090625,0.051958259,0.035797413,0.001941437,0,0.025894446,0.002292152,0.760416667,0.002452555,0.662337662,0.045209177,0.045845272
No Reservations ,0.209359606,0.250847458,0.004173913,0.024304348,0.001473438,0.056669517,0.034953505,0.005324867,0.046511628,0.025103775,0.002292152,0.90625,0.005569343,0.61038961,0.078947368,0
Kick-Ass ,0.549261084,0.294915254,0.039347826,0.01673913,0.000864063,0.063172891,0.257941517,0.003588994,0.023255814,0.158134019,0.002455878,0.9375,0.003562044,0.792207792,0.078947368,0.103151862
30 Minutes or Less ,0.269704433,0.179661017,0.007869565,0.019956522,0.001142188,0.048722531,0.046119003,0.003025597,0.069767442,0.02391777,0.002292152,0.947916667,0.004226277,0.584415584,0.078947368,0
Dracula 2000 ,0.149014778,0.233898305,0.003086957,0.043478261,0.028125,0.043392463,0.016199352,0.03554581,0,0.071950978,0.002292152,0.833333333,0.00729927,0.428571429,0.078947368,0
Blade Runner ,0.370689655,0.294915254,0,0.022652174,0.0171875,0.03550248,0.273177418,0.021130449,0.046511628,0.230678,0.002292152,0.645833333,0.005540146,0.857142857,0.078947368,0.097421203
Rob Roy ,0.052955665,0.369491525,0.004565217,0.039217391,0.021875,0.041551087,0.020370952,0.024553469,0.023255814,0.02470844,0.002292152,0.78125,0.00729927,0.688311688,0.078947368,0
3 Days to Kill ,0.25862069,0.315254237,0.016,0.004956522,0.001457813,0.040352364,0.041041356,0.001958187,0,0.04151018,0.002292152,0.979166667,0.001416058,0.597402597,0.078947368,0.028653295
We Own the Night ,0.272167488,0.294915254,0.005,0.004217391,0.0046875,0.037557927,0.043016785,0.005605043,0.093023256,0.03913817,0.00171911,0.90625,0.002386861,0.688311688,0.045209177,0
Lost Souls ,0.121921182,0.227118644,0.030869565,0.011217391,0.000776563,0.022063575,0.005523273,0.002748466,0.046511628,0.032812809,0.002292152,0.833333333,0.002532847,0.415584416,0.078947368,0.000598854
Just My Luck ,0.119458128,0.247457627,0.003478261,0.025434783,0.001259375,0.022780345,0.026097213,0.004889376,0.069767442,0.029254793,0.002292152,0.895833333,0.004313869,0.480519481,0.045209177,0
A Simple Wish ,0.024630542,0.2,0.001,0.039086957,0.0015625,0.010675848,0.002534681,0.008428121,0.069767442,0.00395335,0.002292152,0.802083333,0.006839416,0.493506494,0.045209177,0.001481375
Ghosts of Mars ,0.1908867,0.230508475,0,0.039130435,0.040625,0.011090567,0.025448008,0.043955659,0.11627907,0.090729393,0.002292152,0.84375,0.00729927,0.428571429,0.078947368,0
Our Brand Is Crisis ,0.15270936,0.261016949,0.010173913,0.028695652,0.0015625,0.009201985,0.006788542,0.006005512,0.046511628,0.009685709,0.002292152,0.989583333,0.007021898,0.584415584,0.045209177,0
Pride and Prejudice and Zombies ,0.275862069,0.26440678,0.001,0.03673913,0.003125,0.014341943,0.014067095,0.007171897,0,0.026289781,0.002292152,1,0.006277372,0.545454545,0.078947368,0.209169054
Kundun ,0.103448276,0.352542373,0.739130435,0,3.13E-06,0.00727429,0.01278348,6.09E-06,0,0.022929433,0.002292152,0.802083333,1.46E-05,0.701298701,0.078947368,0
How to Lose Friends & Alienate People ,0.165024631,0.271186441,0.002304348,0.003782609,0.00075,0.003649455,0.036256058,0.001306473,0.093023256,0.01917375,0.002210289,0.916666667,0.001905109,0.636363636,0.045209177,0
Kick-Ass 2 ,0.429802956,0.247457627,0.002826087,0.017608696,0.0265625,0.037805836,0.120112987,0.029187033,0,0.074520656,0.002292152,0.96875,0.006766423,0.649350649,0.078947368,0.103151862
Brick Mansions ,0.216748768,0.237288136,0.000478261,0.024391304,0.0359375,0.02667351,0.018995608,0.038656678,0.046511628,0.021941095,0.002292152,0.979166667,0.005306569,0.532467532,0.078947368,0
Octopussy ,0.129310345,0.342372881,0.002,0.01273913,0.000928125,0.089282486,0.044011602,0.002890077,0,0.044277525,0.00225122,0.65625,0.002211679,0.649350649,0.078947368,0
Knocked Up ,0.307881773,0.349152542,0,0.023,0.0171875,0.195572585,0.176702713,0.019603185,0.046511628,0.110298478,0.002455878,0.90625,0.007189781,0.701298701,0.045209177,0
My Sister's Keeper ,0.181034483,0.26779661,0.018043478,0.009913043,0.001051563,0.064675172,0.044071965,0.002702785,0.046511628,0.036173157,0.002455878,0.927083333,0.003569343,0.753246753,0.078947368,0.042979943
Notes on a Scandal ,0.269704433,0.210169492,0.000608696,0.003391304,0.000603125,0.023022192,0.03824214,0.000983661,0,0.055346907,0.00122793,0.895833333,0.000722628,0.753246753,0.045209177,0
Rendition ,0.160098522,0.311864407,0.006565217,0.47826087,0.0375,0.012707537,0.027931794,0.07758135,0.046511628,0.038742835,0.00225122,0.90625,0.109489051,0.675324675,0.078947368,0
Star Trek VI: The Undiscovered Country ,0.136699507,0.271186441,0.005217391,0.028869565,0.01875,0.098472418,0.032849655,0.024713353,0,0.036963827,0.002455878,0.739583333,0.00729927,0.727272727,0.078947368,0
Divine Secrets of the Ya-Ya Sisterhood ,0.113300493,0.291525424,0.00626087,0.02073913,0.0015625,0.091500147,0.00908236,0.005854765,0.093023256,0.03913817,0.002210289,0.854166667,0.003518248,0.571428571,0.078947368,0
The Jungle Book ,0.454433498,0.257627119,0.173913043,0.025695652,0.0296875,0.476847164,0.062858668,0.050128668,0,0.078474007,0.014326044,1,0.094890511,0.805194805,0.045209177,0.186246418
Kiss the Girls ,0.100985222,0.288135593,0.001695652,0.029782609,0.0171875,0.07954102,0.029973505,0.021808049,0.023255814,0.028068788,0.002210289,0.802083333,0.006978102,0.649350649,0.078947368,0
The Blues Brothers ,0.15270936,0.4,0.028,0.014173913,0.0015625,0.071268156,0.08429782,0.003907237,0.023255814,0.062858272,0.002210289,0.625,0.005905109,0.818181818,0.045209177,0.040114613
Joyful Noise ,0.119458128,0.298305085,0.02826087,0.031086957,0.0015625,0.040657165,0.00382954,0.005160416,0.093023256,0.013836727,0.002046562,0.958333333,0.005642336,0.532467532,0.078947368,0
About a Boy ,0.193349754,0.240677966,0.005608696,0.000130435,0.000103125,0.053341472,0.085228722,0.000112679,0,0.077090334,0.002455878,0.854166667,3.65E-05,0.714285714,0.078947368,0
Lake Placid ,0.185960591,0.176271186,0.002130435,0.018652174,0.0015625,0.041772485,0.025303017,0.005044691,0,0.072148646,0.002210289,0.822916667,0.006481752,0.519480519,0.078947368,0.005730659
Lucky Number Slevin ,0.247536946,0.271186441,0.005130435,0.043478261,0.0203125,0.029578116,0.155139283,0.040276826,0.069767442,0.100019767,0.002210289,0.895833333,0.080291971,0.805194805,0.078947368,0.028653295
The Right Stuff ,0.09729064,0.552542373,0.005782609,0.035652174,0.003125,0.02827045,0.026788436,0.009655414,0,0.033405811,0.002210289,0.65625,0.006029197,0.818181818,0.045209177,0
Anonymous ,0.353448276,0.338983051,0.03373913,0.015565217,0.001403125,0.005868635,0.020407052,0.00373365,0.069767442,0.026685116,0.002455878,0.947916667,0.004262774,0.688311688,0.078947368,0.042979943
Dark City ,0.272167488,0.274576271,0.012826087,0.023086957,0.0046875,0.018852478,0.092867681,0.007150579,0.023255814,0.123146867,0.002210289,0.8125,0.006437956,0.792207792,0.078947368,0.040114613
The Duchess ,0.237684729,0.271186441,0.000434783,0.036695652,0.0046875,0.018176825,0.036556692,0.009775707,0.069767442,0.027475786,0.001105135,0.916666667,0.01459854,0.688311688,0.078947368,0
The Newton Boys ,0.07635468,0.315254237,0,0.014086957,0.0171875,0.013540642,0.00491431,0.018225146,0.093023256,0.007511366,0.002210289,0.8125,0.004357664,0.571428571,0.078947368,0.000902579
Case 39 ,0.204433498,0.26779661,0.000956522,0.015434783,0.021875,0.017420402,0.035833512,0.024043366,0.023255814,0.034196482,0.002210289,0.927083333,0.005226277,0.597402597,0.078947368,0
Suspect Zero ,0.123152709,0.233898305,0.002347826,0.017304348,0.00116875,0.011456064,0.009794296,0.002620559,0,0.027278118,0.002210289,0.875,0.003569343,0.558441558,0.010121457,0.002340974
Martian Child ,0.14408867,0.257627119,0.001869565,0.02,0.0015625,0.009844429,0.010315672,0.003799126,0,0.013836727,0.002210289,0.90625,0.003693431,0.675324675,0.045209177,0
Spy Kids: All the Time in the World in 4D ,0.092364532,0.2,0,0.027826087,0.003125,0.050671829,0.009386546,0.006564342,0.11627907,0.016208737,0.002210289,0.947916667,0.005357664,0.25974026,0.045209177,0
Money Monster ,0.328817734,0.230508475,0,0.02773913,0.0125,0.053922503,0.011602838,0.016588248,0.023255814,0.020162087,0.002210289,1,0.005094891,0.662337662,0.078947368,0
Formula 51 ,0.115763547,0.213559322,0.001347826,0.002478261,0.001223438,0.006842612,0.025371074,0.001589694,0.046511628,0.032812809,0.002292152,0.84375,0.000963504,0.61038961,0.078947368,0
Flawless ,0.094827586,0.277966102,0.023521739,0.02773913,0.034375,0.005897817,0.008644428,0.070077505,0.023255814,0.020557422,0.00122793,0.822916667,0.160583942,0.623376623,0.045209177,0
Mindhunters ,0.155172414,0.240677966,0.009217391,0.032565217,0.0015625,0.005885654,0.029234938,0.006374005,0,0.044475193,0.002210289,0.875,0.007065693,0.623376623,0.078947368,0.005730659
What Just Happened ,0.167487685,0.250847458,0.011826087,0.739130435,0.034375,0.001432209,0.01406236,0.109592983,0.023255814,0.021743428,0.002046562,0.916666667,0.131386861,0.532467532,0.078947368,0.002421203
The Statement ,0.065270936,0.305084746,0.012086957,0.016826087,0.00131875,0.001003125,0.002516335,0.005003578,0.093023256,0.010081044,0.001882836,0.864583333,0.005591241,0.597402597,0.045209177,0.000538682
Paul Blart: Mall Cop ,0.204433498,0.206779661,0.001782609,0.01426087,0.000885938,0.027375163,0.049831958,0.004498043,0.023255814,0.039533505,0.002128426,0.927083333,0.002934307,0.467532468,0.045209177,0
Freaky Friday ,0.157635468,0.227118644,0.003043478,0.02226087,0.003125,0.144932876,0.057219994,0.00606642,0.046511628,0.053370231,0.002128426,0.864583333,0.003854015,0.584415584,0.045209177,0
The 40-Year-Old Virgin ,0.266009852,0.349152542,0,0.009478261,0.0109375,0.143645627,0.185702221,0.012700806,0.023255814,0.1077288,0.002128426,0.885416667,0.007051095,0.714285714,0.045209177,0
Shakespeare in Love ,0.163793103,0.315254237,0.004695652,0.010391304,0.0015625,0.131808561,0.103872209,0.002573356,0,0.14844831,0.002046562,0.8125,0.001927007,0.727272727,0.078947368,0
